filename, speed, steer, throttle, brake
56136.bmp,18.828136,0.500000,0.760788,1.000000
56137.bmp,18.861502,0.495956,0.760788,1.000000
56138.bmp,18.895456,0.500000,0.760788,1.000000
56139.bmp,18.968952,0.500000,0.760788,1.000000
56140.bmp,19.065372,0.495956,0.760788,1.000000
56141.bmp,19.161175,0.493271,0.760788,1.000000
56142.bmp,19.368778,0.491257,0.760788,1.000000
56143.bmp,19.646601,0.491257,0.760788,1.000000
56144.bmp,19.597391,0.491257,0.760788,1.000000
56145.bmp,19.490150,0.491257,0.760788,1.000000
56146.bmp,19.648462,0.483871,0.760788,1.000000
56147.bmp,19.853670,0.479843,0.760788,1.000000
56148.bmp,20.010077,0.481857,0.760788,1.000000
56149.bmp,20.177822,0.488571,0.760788,1.000000
56150.bmp,20.418859,0.500000,0.760788,1.000000
56151.bmp,20.532774,0.500000,0.760788,1.000000
56152.bmp,20.526701,0.500000,0.768631,1.000000
56153.bmp,20.478111,0.500000,0.823532,1.000000
56154.bmp,20.518457,0.500000,1.000000,1.000000
56155.bmp,20.121008,0.500000,1.000000,1.000000
56156.bmp,19.649115,0.500000,1.000000,1.000000
56157.bmp,19.182856,0.507431,1.000000,1.000000
56158.bmp,18.758434,0.518906,1.000000,1.000000
56159.bmp,18.324951,0.523636,1.000000,1.000000
56160.bmp,18.177603,0.520264,0.905884,1.000000
56161.bmp,18.238380,0.511475,0.862747,1.000000
56162.bmp,18.336624,0.500000,0.850983,1.000000
56163.bmp,18.429739,0.500000,0.843140,1.000000
56164.bmp,18.514637,0.500000,0.835297,1.000000
56165.bmp,18.625486,0.500000,0.831375,1.000000
56166.bmp,18.728985,0.500000,0.831375,1.000000
56167.bmp,18.828154,0.500000,0.831375,1.000000
56168.bmp,18.938223,0.500000,0.831375,1.000000
56169.bmp,19.064228,0.500000,0.831375,1.000000
56170.bmp,19.190315,0.500000,0.831375,1.000000
56171.bmp,19.298948,0.500000,0.831375,1.000000
56172.bmp,19.407906,0.500000,0.831375,1.000000
56173.bmp,19.500034,0.500000,0.831375,1.000000
56174.bmp,19.590242,0.500000,0.831375,1.000000
56175.bmp,19.679361,0.500000,0.835297,1.000000
56176.bmp,19.801327,0.500000,0.835297,1.000000
56177.bmp,19.932081,0.500000,0.835297,1.000000
56178.bmp,20.035177,0.500000,0.835297,1.000000
56179.bmp,20.109648,0.500000,0.835297,1.000000
56180.bmp,20.183790,0.500000,0.835297,1.000000
56181.bmp,20.244444,0.500000,0.835297,1.000000
56182.bmp,20.313438,0.500000,0.835297,1.000000
56183.bmp,20.384048,0.500000,0.835297,1.000000
56184.bmp,20.453650,0.500000,0.835297,1.000000
56185.bmp,20.516920,0.506744,0.835297,1.000000
56186.bmp,20.581829,0.507431,0.835297,1.000000
56187.bmp,20.651339,0.505402,0.960785,1.000000
56188.bmp,20.204187,0.500000,1.000000,1.000000
56189.bmp,19.753599,0.500000,1.000000,1.000000
56190.bmp,19.282366,0.500000,1.000000,1.000000
56191.bmp,18.878134,0.500000,1.000000,0.901962
56192.bmp,18.132088,0.500000,1.000000,0.764709
56193.bmp,17.217062,0.500000,1.000000,0.760788
56194.bmp,16.340401,0.500000,1.000000,0.760788
56195.bmp,16.340401,0.500000,1.000000,0.760788
56196.bmp,14.557815,0.500000,1.000000,0.760788
56197.bmp,13.712804,0.500000,1.000000,0.760788
56198.bmp,12.873755,0.500000,1.000000,0.760788
56199.bmp,12.016527,0.500000,1.000000,0.760788
56200.bmp,11.111355,0.500000,1.000000,0.760788
56201.bmp,10.404652,0.504715,1.000000,0.886276
56202.bmp,10.024689,0.518906,1.000000,1.000000
56203.bmp,9.718559,0.569580,1.000000,1.000000
56204.bmp,9.332101,0.639084,1.000000,1.000000
56205.bmp,8.931969,0.709869,1.000000,1.000000
56206.bmp,8.474970,0.762451,1.000000,1.000000
56207.bmp,8.021602,0.772568,1.000000,1.000000
56208.bmp,7.567372,0.778625,1.000000,1.000000
56209.bmp,7.290650,0.797501,0.901962,1.000000
56210.bmp,7.384325,0.800201,0.850983,1.000000
56211.bmp,7.515473,0.797501,0.839218,1.000000
56212.bmp,7.783563,0.797501,0.839218,1.000000
56213.bmp,8.103126,0.775253,0.831375,1.000000
56214.bmp,8.364246,0.730087,0.827454,1.000000
56215.bmp,8.553394,0.706497,0.827454,1.000000
56216.bmp,8.738721,0.696381,0.862747,1.000000
56217.bmp,8.549969,0.672119,1.000000,1.000000
56218.bmp,8.044176,0.605377,1.000000,1.000000
56219.bmp,7.541591,0.543915,1.000000,1.000000
56220.bmp,6.787960,0.495956,1.000000,0.745102
56221.bmp,5.617446,0.484543,1.000000,0.662750
56222.bmp,4.026414,0.487228,1.000000,0.580399
56223.bmp,2.182512,0.489914,1.000000,0.560791
56224.bmp,0.257277,0.492599,1.000000,0.564713
56225.bmp,0.490472,0.495956,1.000000,0.596085
56226.bmp,0.498863,0.500000,1.000000,0.678436
56227.bmp,0.174905,0.500000,1.000000,1.000000
56228.bmp,0.006428,0.500000,1.000000,1.000000
56229.bmp,0.000000,0.500000,1.000000,1.000000
56230.bmp,0.000000,0.500000,1.000000,1.000000
56231.bmp,0.000000,0.500000,1.000000,1.000000
56232.bmp,0.000000,0.500000,1.000000,1.000000
56233.bmp,0.000000,0.500000,1.000000,1.000000
56234.bmp,11.757510,0.500000,0.450989,1.000000
56235.bmp,12.395469,0.500000,0.450989,1.000000
56236.bmp,13.063020,0.500000,0.450989,1.000000
56237.bmp,13.669458,0.500000,0.450989,1.000000
56238.bmp,14.230023,0.500000,0.450989,1.000000
56239.bmp,14.348150,0.500000,0.466675,1.000000
56240.bmp,14.743291,0.500000,0.482361,1.000000
56241.bmp,15.034124,0.500000,0.513733,1.000000
56242.bmp,15.332806,0.500000,0.537262,1.000000
56243.bmp,15.604210,0.500000,0.537262,1.000000
56244.bmp,16.133678,0.500000,0.537262,1.000000
56245.bmp,17.017036,0.500000,0.537262,1.000000
56246.bmp,17.017036,0.500000,0.537262,1.000000
56247.bmp,18.141287,0.500000,0.533340,1.000000
56248.bmp,18.379557,0.500000,0.533340,1.000000
56249.bmp,18.421051,0.500000,0.533340,1.000000
56250.bmp,18.650524,0.508774,0.533340,1.000000
56251.bmp,18.876060,0.514862,0.537262,1.000000
56252.bmp,19.114901,0.514862,0.537262,1.000000
56253.bmp,19.370068,0.514862,0.537262,1.000000
56254.bmp,19.572832,0.514862,0.541183,1.000000
56255.bmp,19.786674,0.516876,0.541183,1.000000
56256.bmp,20.002100,0.516205,0.541183,1.000000
56257.bmp,20.752415,0.510803,0.541183,1.000000
56258.bmp,20.752415,0.500000,0.541183,1.000000
56259.bmp,21.607193,0.500000,0.541183,1.000000
56260.bmp,21.833515,0.500000,0.541183,1.000000
56261.bmp,21.993341,0.500000,0.541183,1.000000
56262.bmp,22.127947,0.500000,0.541183,1.000000
56263.bmp,22.244883,0.500000,0.541183,1.000000
56264.bmp,22.379421,0.500000,0.541183,1.000000
56265.bmp,22.498312,0.504044,0.541183,1.000000
56266.bmp,22.549431,0.508774,0.541183,1.000000
56267.bmp,22.680202,0.508774,0.541183,1.000000
56268.bmp,22.834503,0.508102,0.541183,1.000000
56269.bmp,23.035482,0.500000,0.541183,1.000000
56270.bmp,23.218222,0.500000,0.541183,1.000000
56271.bmp,23.331575,0.500000,0.541183,1.000000
56272.bmp,23.467596,0.500000,0.541183,1.000000
56273.bmp,23.586664,0.500000,0.541183,1.000000
56274.bmp,23.706827,0.500000,0.541183,1.000000
56275.bmp,23.826387,0.500000,0.541183,1.000000
56276.bmp,23.916220,0.500000,0.541183,1.000000
56277.bmp,23.983929,0.500000,0.541183,1.000000
56278.bmp,24.047314,0.500000,0.541183,1.000000
56279.bmp,24.105640,0.500000,0.545105,1.000000
56280.bmp,24.194244,0.500000,0.545105,1.000000
56281.bmp,24.344460,0.500000,0.545105,1.000000
56282.bmp,24.481159,0.500000,0.572556,1.000000
56283.bmp,24.572994,0.500000,0.603928,1.000000
56284.bmp,24.791466,0.495956,0.619614,1.000000
56285.bmp,24.837337,0.495285,0.729416,1.000000
56286.bmp,24.731199,0.500000,1.000000,1.000000
56287.bmp,24.155050,0.500000,1.000000,1.000000
56288.bmp,23.522749,0.500000,1.000000,1.000000
56289.bmp,22.915253,0.500000,1.000000,1.000000
56290.bmp,22.293081,0.500000,1.000000,1.000000
56291.bmp,21.733507,0.500000,1.000000,1.000000
56292.bmp,21.079481,0.500000,0.984314,1.000000
56293.bmp,20.972719,0.500000,0.772552,1.000000
56294.bmp,20.950518,0.500000,0.709808,1.000000
56295.bmp,20.997234,0.500000,0.709808,1.000000
56296.bmp,21.301758,0.500000,0.709808,1.000000
56297.bmp,21.301758,0.506073,0.709808,1.000000
56298.bmp,21.805855,0.513504,0.709808,1.000000
56299.bmp,21.949289,0.517563,0.709808,1.000000
56300.bmp,21.834452,0.519592,0.709808,1.000000
56301.bmp,21.866394,0.519592,0.709808,1.000000
56302.bmp,21.862165,0.516205,0.713730,1.000000
56303.bmp,21.923389,0.505402,0.717651,1.000000
56304.bmp,22.071997,0.500000,0.717651,1.000000
56305.bmp,22.200403,0.500000,0.717651,1.000000
56306.bmp,22.551111,0.500000,0.717651,1.000000
56307.bmp,22.891256,0.500000,0.717651,1.000000
56308.bmp,23.134550,0.500000,0.717651,1.000000
56309.bmp,23.237955,0.500000,0.717651,1.000000
56310.bmp,23.295660,0.500000,0.717651,1.000000
56311.bmp,23.335470,0.500000,0.717651,1.000000
56312.bmp,23.393589,0.494614,0.721573,1.000000
56313.bmp,23.575159,0.493271,0.729416,1.000000
56314.bmp,23.906746,0.500000,0.729416,1.000000
56315.bmp,24.168142,0.495956,0.729416,1.000000
56316.bmp,24.283319,0.495285,0.729416,1.000000
56317.bmp,24.441031,0.495956,0.729416,1.000000
56318.bmp,24.703558,0.500000,0.729416,1.000000
56319.bmp,24.824051,0.500000,0.843140,1.000000
56320.bmp,24.272600,0.500000,1.000000,1.000000
56321.bmp,23.672184,0.500000,1.000000,1.000000
56322.bmp,22.987196,0.500000,1.000000,0.968628
56323.bmp,22.245132,0.500000,1.000000,0.878433
56324.bmp,21.397184,0.500000,1.000000,0.862747
56325.bmp,20.580128,0.500000,1.000000,0.862747
56326.bmp,19.754168,0.514862,1.000000,0.862747
56327.bmp,18.960606,0.545929,1.000000,0.925491
56328.bmp,18.256634,0.603348,1.000000,1.000000
56329.bmp,17.551113,0.654587,1.000000,1.000000
56330.bmp,16.761879,0.686279,1.000000,1.000000
56331.bmp,15.976477,0.695709,1.000000,1.000000
56332.bmp,15.214272,0.693008,1.000000,1.000000
56333.bmp,14.542509,0.669418,1.000000,1.000000
56334.bmp,13.979637,0.610764,0.925491,1.000000
56335.bmp,13.996203,0.537827,0.698044,1.000000
56336.bmp,14.153389,0.500000,0.623535,1.000000
56337.bmp,14.346131,0.500000,0.592163,1.000000
56338.bmp,14.569568,0.494614,0.580399,1.000000
56339.bmp,14.794679,0.484543,0.576477,1.000000
56340.bmp,15.069262,0.474472,0.572556,1.000000
56341.bmp,15.333429,0.467087,0.572556,1.000000
56342.bmp,15.635814,0.465744,0.572556,1.000000
56343.bmp,15.939051,0.467087,0.572556,1.000000
56344.bmp,16.215391,0.468430,0.572556,1.000000
56345.bmp,16.472986,0.479172,0.572556,1.000000
56346.bmp,16.723486,0.500000,0.572556,1.000000
56347.bmp,17.094761,0.500000,0.572556,1.000000
56348.bmp,17.472038,0.500000,0.572556,1.000000
56349.bmp,17.767141,0.500000,0.572556,1.000000
56350.bmp,18.008345,0.500000,0.572556,1.000000
56351.bmp,18.189699,0.500000,0.572556,1.000000
56352.bmp,18.380157,0.500000,0.572556,1.000000
56353.bmp,18.579208,0.500000,0.576477,1.000000
56354.bmp,18.772062,0.500000,0.580399,1.000000
56355.bmp,18.974298,0.500000,0.580399,1.000000
56356.bmp,19.220802,0.504044,0.580399,1.000000
56357.bmp,19.433655,0.516205,0.584320,1.000000
56358.bmp,19.602652,0.524994,0.588242,1.000000
56359.bmp,19.762642,0.541199,0.592163,1.000000
56360.bmp,19.909416,0.560120,0.596085,1.000000
56361.bmp,20.020298,0.573639,0.603928,1.000000
56362.bmp,19.996574,0.581070,0.607849,1.000000
56363.bmp,19.940369,0.585114,0.611771,1.000000
56364.bmp,19.948174,0.595261,0.615692,1.000000
56365.bmp,20.008684,0.587143,0.623535,1.000000
56366.bmp,20.167486,0.559448,0.654907,1.000000
56367.bmp,20.290045,0.524307,0.729416,1.000000
56368.bmp,20.341976,0.504044,0.913727,1.000000
56369.bmp,19.938948,0.500000,1.000000,1.000000
56370.bmp,19.309048,0.508102,1.000000,1.000000
56371.bmp,18.759972,0.517563,1.000000,1.000000
56372.bmp,18.427658,0.525665,0.843140,1.000000
56373.bmp,18.434582,0.528366,0.717651,1.000000
56374.bmp,18.494017,0.528366,0.705887,1.000000
56375.bmp,18.566792,0.514175,0.705887,1.000000
56376.bmp,18.632793,0.500000,0.701965,1.000000
56377.bmp,18.632793,0.500000,0.701965,1.000000
56378.bmp,19.055277,0.500000,0.701965,1.000000
56379.bmp,19.304596,0.500000,0.701965,1.000000
56380.bmp,19.581024,0.500000,0.705887,1.000000
56381.bmp,19.582970,0.500000,0.709808,1.000000
56382.bmp,19.676035,0.500000,0.709808,1.000000
56383.bmp,19.763046,0.500000,0.709808,1.000000
56384.bmp,19.869267,0.500000,0.709808,1.000000
56385.bmp,19.995152,0.500000,0.709808,1.000000
56386.bmp,20.012897,0.500000,0.752945,1.000000
56387.bmp,20.075491,0.500000,1.000000,1.000000
56388.bmp,19.577206,0.500000,1.000000,1.000000
56389.bmp,19.063034,0.480515,1.000000,1.000000
56390.bmp,18.508007,0.471786,1.000000,1.000000
56391.bmp,17.912771,0.442932,1.000000,0.847061
56392.bmp,17.067976,0.428833,1.000000,0.756866
56393.bmp,15.955362,0.432861,1.000000,0.737259
56394.bmp,14.986584,0.439575,1.000000,0.858826
56395.bmp,14.489516,0.439575,1.000000,1.000000
56396.bmp,14.004930,0.440247,1.000000,1.000000
56397.bmp,13.519423,0.431519,1.000000,1.000000
56398.bmp,13.033117,0.421448,1.000000,1.000000
56399.bmp,13.033117,0.411377,1.000000,1.000000
56400.bmp,12.054437,0.407349,1.000000,1.000000
56401.bmp,11.552458,0.429504,1.000000,1.000000
56402.bmp,11.050756,0.438232,1.000000,1.000000
56403.bmp,10.841837,0.425476,0.831375,1.000000
56404.bmp,10.925439,0.412720,0.796082,1.000000
56405.bmp,11.029599,0.391876,0.776474,1.000000
56406.bmp,11.170935,0.390533,0.745102,1.000000
56407.bmp,11.350495,0.409363,0.729416,1.000000
56408.bmp,11.529756,0.410034,0.721573,1.000000
56409.bmp,11.728525,0.389191,0.713730,1.000000
56410.bmp,11.904484,0.381088,0.713730,1.000000
56411.bmp,12.052170,0.369629,0.694122,1.000000
56412.bmp,12.331247,0.356827,0.647064,1.000000
56413.bmp,12.660995,0.356155,0.623535,1.000000
56414.bmp,12.926617,0.364914,0.611771,1.000000
56415.bmp,13.177839,0.393234,0.607849,1.000000
56416.bmp,13.523174,0.433533,0.600006,1.000000
56417.bmp,14.022649,0.471786,0.596085,1.000000
56418.bmp,14.598566,0.500000,0.576477,1.000000
56419.bmp,15.079996,0.500000,0.564713,1.000000
56420.bmp,15.501980,0.500000,0.560791,1.000000
56421.bmp,15.917503,0.500000,0.556870,1.000000
56422.bmp,16.317240,0.489243,0.529419,1.000000
56423.bmp,16.708017,0.474472,0.525497,1.000000
56424.bmp,17.125338,0.473129,0.525497,1.000000
56425.bmp,17.616623,0.475815,0.525497,1.000000
56426.bmp,18.121872,0.490585,0.529419,1.000000
56427.bmp,18.233278,0.495956,0.529419,1.000000
56428.bmp,18.644386,0.500000,0.533340,1.000000
56429.bmp,19.015989,0.500000,0.537262,1.000000
56430.bmp,19.366179,0.500000,0.537262,1.000000
56431.bmp,19.745777,0.500000,0.537262,1.000000
56432.bmp,20.129286,0.500000,0.537262,1.000000
56433.bmp,20.504438,0.507431,0.537262,1.000000
56434.bmp,20.908550,0.508102,0.537262,1.000000
56435.bmp,21.288538,0.514862,0.537262,1.000000
56436.bmp,21.667030,0.520264,0.576477,1.000000
56437.bmp,21.976686,0.514862,0.713730,1.000000
56438.bmp,21.846313,0.500000,1.000000,1.000000
56439.bmp,21.339571,0.500000,1.000000,1.000000
56440.bmp,20.840910,0.500000,1.000000,1.000000
56441.bmp,20.181137,0.504044,1.000000,0.709808
56442.bmp,18.846647,0.519592,1.000000,0.666672
56443.bmp,17.536697,0.532425,1.000000,0.666672
56444.bmp,16.207884,0.551346,1.000000,0.674515
56445.bmp,14.839664,0.568909,1.000000,0.674515
56446.bmp,13.609482,0.571609,1.000000,0.776474
56447.bmp,13.008674,0.577682,1.000000,1.000000
56448.bmp,12.542525,0.590530,1.000000,1.000000
56449.bmp,12.045415,0.601334,1.000000,1.000000
56450.bmp,11.497751,0.613464,1.000000,1.000000
56451.bmp,10.998010,0.641785,1.000000,1.000000
56452.bmp,10.513965,0.665375,1.000000,1.000000
56453.bmp,9.988878,0.678177,1.000000,1.000000
56454.bmp,9.714556,0.679535,0.874512,1.000000
56455.bmp,9.854418,0.690323,0.745102,1.000000
56456.bmp,10.182126,0.703125,0.678436,1.000000
56457.bmp,10.507797,0.705154,0.631378,1.000000
56458.bmp,10.894672,0.687622,0.576477,1.000000
56459.bmp,11.398182,0.671448,0.568634,1.000000
56460.bmp,11.963264,0.674805,0.564713,1.000000
56461.bmp,12.362730,0.682907,0.564713,1.000000
56462.bmp,12.405050,0.686951,0.560791,1.000000
56463.bmp,12.629523,0.687622,0.560791,1.000000
56464.bmp,12.883901,0.656616,0.560791,1.000000
56465.bmp,13.183454,0.574310,0.560791,1.000000
56466.bmp,13.503879,0.510132,0.560791,1.000000
56467.bmp,13.851802,0.500000,0.560791,1.000000
56468.bmp,14.223577,0.500000,0.560791,1.000000
56469.bmp,14.595989,0.500000,0.560791,1.000000
56470.bmp,15.098582,0.500000,0.560791,1.000000
56471.bmp,15.098582,0.500000,0.560791,1.000000
56472.bmp,15.921754,0.500000,0.560791,1.000000
56473.bmp,16.261835,0.500000,0.560791,1.000000
56474.bmp,16.586529,0.500000,0.560791,1.000000
56475.bmp,16.902374,0.500000,0.560791,1.000000
56476.bmp,17.087961,0.500000,0.560791,1.000000
56477.bmp,17.234545,0.500000,0.560791,1.000000
56478.bmp,17.605780,0.514175,0.560791,1.000000
56479.bmp,17.605780,0.512833,0.560791,1.000000
56480.bmp,18.593426,0.500000,0.560791,1.000000
56481.bmp,19.016054,0.495285,0.560791,1.000000
56482.bmp,19.331860,0.495956,0.560791,1.000000
56483.bmp,19.624165,0.493271,0.560791,1.000000
56484.bmp,20.438093,0.485886,0.560791,1.000000
56485.bmp,21.050953,0.484543,0.560791,1.000000
56486.bmp,21.437124,0.489914,0.560791,1.000000
56487.bmp,21.808655,0.495956,0.560791,1.000000
56488.bmp,21.795174,0.500000,0.560791,1.000000
56489.bmp,22.107582,0.500000,0.560791,1.000000
56490.bmp,23.261841,0.515533,0.568634,1.000000
56491.bmp,23.968719,0.519592,0.568634,1.000000
56492.bmp,24.415432,0.517563,0.572556,1.000000
56493.bmp,24.646946,0.516876,0.607849,1.000000
56494.bmp,24.567276,0.517563,0.776474,1.000000
56495.bmp,24.231211,0.515533,1.000000,1.000000
56496.bmp,23.667215,0.506073,1.000000,1.000000
56497.bmp,23.126425,0.500000,1.000000,1.000000
56498.bmp,22.574892,0.475143,1.000000,0.984314
56499.bmp,21.716156,0.452988,1.000000,0.713730
56500.bmp,20.325317,0.426819,1.000000,0.662750
56501.bmp,18.946074,0.406006,1.000000,0.662750
56502.bmp,17.492971,0.393906,1.000000,0.666672
56503.bmp,16.540627,0.407349,1.000000,1.000000
56504.bmp,15.972233,0.412720,1.000000,1.000000
56505.bmp,15.447289,0.412048,1.000000,1.000000
56506.bmp,14.913110,0.406677,1.000000,1.000000
56507.bmp,14.406169,0.398621,1.000000,1.000000
56508.bmp,13.876770,0.392563,0.972549,1.000000
56509.bmp,13.885038,0.381088,0.619614,1.000000
56510.bmp,14.046203,0.381088,0.572556,1.000000
56511.bmp,14.235083,0.397949,0.572556,1.000000
56512.bmp,14.538672,0.418091,0.572556,1.000000
56513.bmp,14.939127,0.450302,0.572556,1.000000
56514.bmp,15.393662,0.491257,0.572556,1.000000
56515.bmp,15.849576,0.500000,0.572556,1.000000
56516.bmp,16.233053,0.500000,0.572556,1.000000
56517.bmp,16.605974,0.500000,0.572556,1.000000
56518.bmp,16.918610,0.500000,0.572556,1.000000
56519.bmp,17.197519,0.500000,0.572556,1.000000
56520.bmp,17.476181,0.500000,0.572556,1.000000
56521.bmp,17.710693,0.500000,0.572556,1.000000
56522.bmp,18.005356,0.500000,0.572556,1.000000
56523.bmp,18.247101,0.500000,0.572556,1.000000
56524.bmp,18.455050,0.500000,0.572556,1.000000
56525.bmp,18.762121,0.500000,0.572556,1.000000
56526.bmp,19.052061,0.500000,0.572556,1.000000
56527.bmp,19.615370,0.500000,0.572556,1.000000
56528.bmp,20.077517,0.500000,0.572556,1.000000
56529.bmp,20.394863,0.500000,0.572556,1.000000
56530.bmp,20.757421,0.500000,0.572556,1.000000
56531.bmp,21.027210,0.500000,0.572556,1.000000
56532.bmp,21.365976,0.500000,0.568634,1.000000
56533.bmp,21.528427,0.500000,0.568634,1.000000
56534.bmp,21.586926,0.500000,0.568634,1.000000
56535.bmp,21.749506,0.500000,0.568634,1.000000
56536.bmp,21.886845,0.500000,0.568634,1.000000
56537.bmp,22.108438,0.500000,0.568634,1.000000
56538.bmp,22.312132,0.500000,0.568634,1.000000
56539.bmp,22.532579,0.500000,0.568634,1.000000
56540.bmp,22.729649,0.500000,0.545105,1.000000
56541.bmp,22.977299,0.500000,0.533340,1.000000
56542.bmp,23.213524,0.500000,0.533340,1.000000
56543.bmp,23.410978,0.500000,0.533340,1.000000
56544.bmp,23.597565,0.500000,0.533340,1.000000
56545.bmp,23.823004,0.506744,0.533340,1.000000
56546.bmp,24.010290,0.508774,0.533340,1.000000
56547.bmp,24.468708,0.514862,0.533340,1.000000
56548.bmp,24.827700,0.512146,0.533340,1.000000
56549.bmp,25.057297,0.500000,0.533340,1.000000
56550.bmp,25.272877,0.500000,0.537262,1.000000
56551.bmp,26.069693,0.500000,0.537262,1.000000
56552.bmp,26.518772,0.493942,0.541183,1.000000
56553.bmp,26.511011,0.494614,0.541183,1.000000
56554.bmp,26.658941,0.500000,0.541183,1.000000
56555.bmp,27.090208,0.500000,0.545105,1.000000
56556.bmp,27.677280,0.500000,0.549026,1.000000
56557.bmp,27.727909,0.500000,0.552948,1.000000
56558.bmp,27.894669,0.500000,0.556870,1.000000
56559.bmp,28.059772,0.500000,0.560791,1.000000
56560.bmp,28.212284,0.513504,0.564713,1.000000
56561.bmp,28.335718,0.510803,0.572556,1.000000
56562.bmp,28.501114,0.512833,0.572556,1.000000
56563.bmp,28.649073,0.519592,0.572556,1.000000
56564.bmp,28.823774,0.522964,0.572556,1.000000
56565.bmp,29.057844,0.518906,0.572556,1.000000
56566.bmp,29.231434,0.518234,0.572556,1.000000
56567.bmp,29.429075,0.519592,0.572556,1.000000
56568.bmp,29.644112,0.519592,0.572556,1.000000
56569.bmp,29.783239,0.518234,0.572556,1.000000
56570.bmp,29.936964,0.504044,0.572556,1.000000
56571.bmp,30.092909,0.500000,0.572556,1.000000
56572.bmp,30.209589,0.500000,0.572556,1.000000
56573.bmp,30.274061,0.500000,0.572556,1.000000
56574.bmp,30.396502,0.500000,0.572556,1.000000
56575.bmp,30.557579,0.508774,0.572556,1.000000
56576.bmp,30.726130,0.507431,0.580399,1.000000
56577.bmp,31.017746,0.508774,0.584320,1.000000
56578.bmp,31.226646,0.512833,0.592163,1.000000
56579.bmp,31.436131,0.512833,0.596085,1.000000
56580.bmp,31.616289,0.512833,0.600006,1.000000
